# SignalP-5.0	Organism: euk	Timestamp: 20260406234044
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
A5I4P1	OTHER	0.000367	0.999633	
A5I4P2	OTHER	0.001130	0.998870	
A5I4P3	OTHER	0.001541	0.998459	
A5I4P4	OTHER	0.002203	0.997797	
A5I4P5	OTHER	0.006469	0.993531	
A5I4P8	OTHER	0.000626	0.999374	
A5I4P9	OTHER	0.000722	0.999278	
A5I4Q0	OTHER	0.072206	0.927794	
A5I4Q1	OTHER	0.006501	0.993499	
A5I4Q3	OTHER	0.000839	0.999161	
A5I4Q4	OTHER	0.000370	0.999630	
A5I4Q5	OTHER	0.001185	0.998815	
A5I4Q6	OTHER	0.000305	0.999695	
A5I4Q7	OTHER	0.001189	0.998811	
A5I4Q8	OTHER	0.000460	0.999540	
A5I4Q9	OTHER	0.000760	0.999240	
A5I4R1	OTHER	0.000932	0.999068	
A5I4R2	OTHER	0.038351	0.961649	
A5I4R3	OTHER	0.014983	0.985017	
A5I4R4	OTHER	0.000967	0.999033	
A5I4R6	OTHER	0.001297	0.998703	
A5I4R7	OTHER	0.000177	0.999823	
A5I4R9	OTHER	0.010676	0.989324	
A5I4S0	OTHER	0.002772	0.997228	
A5I4S2	OTHER	0.001702	0.998298	
A5I4S4	OTHER	0.000462	0.999538	
A5I4S5	OTHER	0.001542	0.998458	
A5I4S7	OTHER	0.004992	0.995008	
A5I4S8	OTHER	0.003901	0.996099	
A5I4T6	SP(Sec/SPI)	0.791299	0.208701	CS pos: 21-22. AWA-QL. Pr: 0.5360
A5I4U3	OTHER	0.001741	0.998259	
A5I4U4	OTHER	0.000913	0.999087	
A5I4U5	OTHER	0.004337	0.995663	
A5I4U6	OTHER	0.001875	0.998125	
A5I4U8	OTHER	0.021510	0.978490	
A5I4V1	OTHER	0.000273	0.999727	
A5I4V4	OTHER	0.001432	0.998568	
A5I4W0	OTHER	0.370814	0.629186	
A5I4W2	OTHER	0.000234	0.999766	
A5I4W8	OTHER	0.000533	0.999467	
A5I4W9	OTHER	0.001433	0.998567	
A5I4X0	OTHER	0.000331	0.999669	
A5I4X3	OTHER	0.000154	0.999846	
A5I4X4	OTHER	0.008243	0.991757	
A5I4X5	OTHER	0.002222	0.997778	
A5I4X6	OTHER	0.001612	0.998388	
A5I4X7	OTHER	0.000853	0.999147	
A5I4X8	OTHER	0.000738	0.999262	
A5I4X9	OTHER	0.000455	0.999545	
A5I4Y0	OTHER	0.001390	0.998610	
A5I4Y1	OTHER	0.000505	0.999495	
A5I4Y4	OTHER	0.011981	0.988019	
A5I4Y6	OTHER	0.001161	0.998839	
A5I4Z2	OTHER	0.000183	0.999817	
A5I4Z4	OTHER	0.000310	0.999690	
A5I4Z6	OTHER	0.002123	0.997877	
A5I4Z7	OTHER	0.000236	0.999764	
A5I4Z8	OTHER	0.001558	0.998442	
A5I500	OTHER	0.001100	0.998900	
A5I501	OTHER	0.001407	0.998593	
A5I503	OTHER	0.409593	0.590407	
A5I504	OTHER	0.003400	0.996600	
A5I505	OTHER	0.000934	0.999066	
A5I507	OTHER	0.001888	0.998112	
A5I508	OTHER	0.001140	0.998860	
A5I509	OTHER	0.001037	0.998963	
A5I510	OTHER	0.473862	0.526138	
A5I511	OTHER	0.000652	0.999348	
A5I513	OTHER	0.000609	0.999391	
A5I514	OTHER	0.000366	0.999634	
A5I515	OTHER	0.000635	0.999365	
A5I516	OTHER	0.000462	0.999538	
A5I517	OTHER	0.001251	0.998749	
A5I518	OTHER	0.000383	0.999617	
A5I519	OTHER	0.000581	0.999419	
A5I520	OTHER	0.000285	0.999715	
A5I521	OTHER	0.003350	0.996650	
A5I522	OTHER	0.000500	0.999500	
A5I523	OTHER	0.000336	0.999664	
A5I527	OTHER	0.001891	0.998109	
A5I528	OTHER	0.259362	0.740638	
A5I529	OTHER	0.000676	0.999324	
A5I530	OTHER	0.000836	0.999164	
A5I531	SP(Sec/SPI)	0.989020	0.010980	CS pos: 21-22. TSC-NI. Pr: 0.8026
A5I533	OTHER	0.000499	0.999501	
A5I534	OTHER	0.000253	0.999747	
A5I535	OTHER	0.002315	0.997685	
A5I540	OTHER	0.000242	0.999758	
A5I541	OTHER	0.005200	0.994800	
A5I542	OTHER	0.018798	0.981202	
A5I543	OTHER	0.000675	0.999325	
A5I544	OTHER	0.000506	0.999494	
A5I545	OTHER	0.000719	0.999281	
A5I547	SP(Sec/SPI)	0.566195	0.433805	CS pos: 28-29. TGC-SN. Pr: 0.1593
A5I549	OTHER	0.002987	0.997013	
A5I550	OTHER	0.000108	0.999892	
A5I551	OTHER	0.000212	0.999788	
A5I552	OTHER	0.041157	0.958843	
A5I553	OTHER	0.001117	0.998883	
A5I558	OTHER	0.002656	0.997344	
A5I559	OTHER	0.000537	0.999463	
A5I563	OTHER	0.000195	0.999805	
A5I564	OTHER	0.002120	0.997880	
A5I565	OTHER	0.000634	0.999366	
A5I566	OTHER	0.001014	0.998986	
A5I567	OTHER	0.280038	0.719962	
A5I570	OTHER	0.002612	0.997388	
A5I571	OTHER	0.002131	0.997869	
A5I572	OTHER	0.103321	0.896679	
A5I573	OTHER	0.002954	0.997046	
A5I574	OTHER	0.069817	0.930183	
A5I576	OTHER	0.000869	0.999131	
A5I577	OTHER	0.000467	0.999533	
A5I585	OTHER	0.078757	0.921243	
A5I586	OTHER	0.089958	0.910042	
A5I587	OTHER	0.000846	0.999154	
A5I588	OTHER	0.003354	0.996646	
A5I589	OTHER	0.000514	0.999486	
A5I591	OTHER	0.000266	0.999734	
A5I594	OTHER	0.000346	0.999654	
A5I598	OTHER	0.001036	0.998964	
A5I5A1	OTHER	0.001511	0.998489	
A5I5A2	OTHER	0.000140	0.999860	
A5I5A5	OTHER	0.011941	0.988059	
A5I5A6	OTHER	0.000158	0.999842	
A5I5A7	OTHER	0.000361	0.999639	
A5I5A9	OTHER	0.090228	0.909772	
A5I5B0	OTHER	0.002170	0.997830	
A5I5B1	SP(Sec/SPI)	0.793329	0.206671	CS pos: 30-31. GES-SD. Pr: 0.5610
A5I5B2	OTHER	0.002064	0.997936	
A5I5B3	OTHER	0.038519	0.961481	
A5I5B4	OTHER	0.000243	0.999757	
A5I5B5	OTHER	0.001454	0.998546	
A5I5B6	OTHER	0.021870	0.978130	
A5I5B7	OTHER	0.194165	0.805835	
A5I5B8	OTHER	0.004069	0.995931	
A5I5B9	SP(Sec/SPI)	0.597778	0.402222	CS pos: 17-18. IFA-YE. Pr: 0.5181
A5I5C0	OTHER	0.000187	0.999813	
A5I5C2	OTHER	0.000580	0.999420	
A5I5C3	OTHER	0.001614	0.998386	
A5I5C4	OTHER	0.464021	0.535979	
A5I5C5	OTHER	0.001852	0.998148	
A5I5C6	OTHER	0.000378	0.999622	
A5I5C7	OTHER	0.000640	0.999360	
A5I5C8	OTHER	0.000562	0.999438	
A5I5D0	OTHER	0.358041	0.641959	
A5I5D1	OTHER	0.000308	0.999692	
A5I5D2	OTHER	0.001447	0.998553	
A5I5D3	OTHER	0.001907	0.998093	
A5I5D4	OTHER	0.011498	0.988502	
A5I5D5	OTHER	0.006689	0.993311	
A5I5D6	OTHER	0.000247	0.999753	
A5I5D7	OTHER	0.000708	0.999292	
A5I5D8	OTHER	0.001136	0.998864	
A5I5D9	OTHER	0.015591	0.984409	
A5I5E0	OTHER	0.001363	0.998637	
